INDEX,EN
Dialog_Level5010600_102,That's correct! Ronnie and I were collecting resources for our camp at the Museum of Freedom when we came across something unexpected...
Dialog_Level5010600_103,"Come, I'll take you to it, it's still how we found it. Also, Dogmeat may be of some help. Bring him along."
Dialog_Level5010600_104,(Excited) Woof!
Dialog_Level5010600_105,"We're here, it's over there."
Dialog_Level5010600_106,This......This is......
Dialog_Level5010600_107,"That's right, this is a Vault Suit from your Vault. Looks like your......uh......"
Dialog_Level5010600_108,Jacob March
Dialog_Level5010600_109,Yes! Looks like he doesn't want to be found.
Dialog_Level5010600_110,"But we have Dogmeat! Come on boy, it's your time to shine!"
Dialog_Level5010600_111,Woof woof. (Sniff sniff) Woof!
Dialog_Level5010600_112,"Dogmeat should be able to lead you to Jacob by tracking his scent. So, let's head back to regroup."
Dialog_Level5010300_101,This is the Starlight Drive-In? Sad they're not showing any films right now.
Dialog_Level5010300_102,"This reminds me of when I was little, I loved watching horror films. There was a film in the Institute's archive, it was about giant bugs attacking humans, it was my childhood nightmare."
Dialog_Level5010300_103,Umm......Are you sure you're talking about films? There's a massive bug wanting to attack us right now......
Dialog_Level5010300_104,It's ironic isn't it? Are you ready for data collection?
Dialog_Level5010300_105,These bugs are seriously disgusting......I don't think I'll be able to eat for a few days.
Dialog_Level5010300_106,"Be positive my friend, it would be cool if your heroic fight with the bug just now was made into a film."
Dialog_Level5010300_107,"It would be a terrible film, the audience would be asking for a refund!"
Dialog_Level5010300_108,"Don't be so sure, the audience's taste changes all the time."
Dialog_Level5010300_109,"Ha-ha, really funny."
Dialog_Level3010200_101,"Brilliant! We're collecting data again. Look at these Mirelurks, they look so gross. Much to your liking I can only imagine!"
Dialog_Level3010200_102,"For once, you're right. I once had a Mirelurk Fritter. Best thing in the entire Wasteland!"
Dialog_Level3010200_103,"You're joking, look how dirty they are, how could they taste good?"
Dialog_Level3010200_104,"You should taste it for yourself! Look, those 'cute' Mirelurks are coming this way."
Dialog_Level3010200_105,"Honestly, I'm starting to like these ""data collections, "" Allie. It's painful most of the time, but if it means we get to have a delicious Mirelurk Fritters for dinner, it's all worth it."
Dialog_Level3010200_106,"I don't buy it, I'll never try your suspicious fritters!"
Dialog_Level3010200_107,Suit yourself!
Dialog_Level5011000_101,"Okay friends, as usual, we're going to collect some fresh, exciting data!"
Dialog_Level5011000_102,What monsters are we going to encounter this time?
Dialog_Level5011000_103,"This is weird, the lifesigns are showing it's a group of......squirrels? Have you seen squirrels in the Wasteland?"
Dialog_Level5011000_104,Churrchurr...gee! Chitter!
Dialog_Level5011000_105,What's with these Raiders?
Dialog_Level5011000_106,Churrchitter.
Dialog_Level5011000_107,"This is interesting, my detector says these Raiders are...uh...squirrels. Darn it, is this thing broken?"
Dialog_Level5011000_108,(Unusually excited) Woof! Woof!
Dialog_Level5011000_109,(Scared) CHITTERCHIRP!
Dialog_Level5011000_110,"Great, the Raiders are definitely squirrels. Looks how excited Dogmeat is!"
Dialog_Level5011000_111,"That's a shame, the data we collected is very limited. Guess we'll never know why these Raiders see themselves as squirrels......or why these squirrels became Raiders."
Dialog_Level5011000_112,Another unsolved mystery in the wild Wasteland! But at least Dogmeat looks happy.
Dialog_Level5011000_113,Woof!
Dialog_Level6010300_101,Didn't realize we're at Waldon Lake already... is Dogmeat's sense of smell really this good?
Dialog_Level6010300_102,Woof! Woof!
Dialog_Level6010300_103,Looks like some other smell is distracting Dogmeat......
Dialog_Level6010300_104,"Oh......Not just Dogmeat, even I can't take this smell, look at those stinking Mirelurks!"
Dialog_Level6010300_105,Get rid of them quickly. We don't have time to waste!
Dialog_Level6010300_106,"Throw them in the lake, Dogmeat's sense of smell should recover."
Dialog_Level6010300_107,Woof!
Dialog_Level6010300_108,"Did you know that Henry David Thoureau used to live here? A 19th century writer, he believed that we could see the essence of the world through observing nature, a thought that predated his time!"
Dialog_Level6010300_109,"Although many years have passed and people have a greater knowledge of the world, we still haven't manage to avoid the destruction of civilization. Oh sweet irony!"
Dialog_Level6010300_110,"No time for lamenting, we must keep moving."
Dialog_Level3010300_101,"Hi Preston, we came as quickly as we could."
Dialog_Level3010300_102,"Good timing, I did some digging, but keep an eye out our Raider friends should be giving us some surprises."
Dialog_Level3010300_103,Surprises? What surprises?
Dialog_Level3010300_104,"You'll find out soon, don't you like a little mystery?"
Dialog_Level3010300_105,I hate mysteries!
Dialog_Level3010300_106,"It's in here, these Raiders robbed our battle supply team not long ago, now these supplies can finally be returned to their rightful owner."
Dialog_Level3010300_107,"Wait, this is the so called ""surprise?"" We went through all that trouble just for a hat?"
Dialog_Level3010300_108,Don't you like it though?
Dialog_Level3010300_109,This hat is old enough to be an antique! Who would like something like that?
Dialog_Level3010300_110,"I quite like it to tell you the truth, the brim design should suit my hairstyle pretty well......"
Dialog_Level3010300_111,"(Touches forehead, lets out a long sigh)"
Dialog_Level3010300_112,"Okay, let's get out of here. Regarding battle supplies, there's something I need to tell you."
Dialog_Level2010400_101,"You're finally here. Listen, a group of Raiders took Mama Murphy, we need to rescue her as soon as possible."
Dialog_Level2010400_102,Why would the Raiders kidnap a random old grandma?
Dialog_Level2010400_103,"Mama Murphy has the...... gift of foresight, and it has helped us a lot before. These Raiders probably heard about it and think Mama Murphy is the reincarnation of some kind of god......"
Dialog_Level2010400_104,"Doesn't sound too bad, maybe Mama Murphy can enjoy herself.... being considered a god and all."
Dialog_Level2010400_105,The problem is that they want to sacrifice her to their 'true god'......that doesn't sound good.
Dialog_Level2010400_106,Surrender! You're surrounded.
Dialog_Level2010400_107,"We will never yield! The bread machine god has gifted us with power! He gave us the daughter with foresight, you cannot stop our ceremony!"
Dialog_Level2010400_108,"Sorry, I want to be clear: You worship a bread machine?"
Dialog_Level2010400_109,"You don't know a thing about the bread machine god! His fire will burn across the Wasteland in due time, all we need to do is give him a seer—and of course that cowardly Ghoul!"
Dialog_Level2010400_110,Why is it that all of the Raiders we have come across are bonkers?
Dialog_Level2010400_111,"Thank you, I knew you would come."
Dialog_Level2010400_112,Why do you look so calm?
Dialog_Level2010400_113,"I saw all of this with my Sight. So I've been comforting my new Ghoul friend, but he doesn't believe in my abilities."
Dialog_Level2010400_114,"Well, I do now! Ahem, let me introduce myself. Name's Tommy. I'm the manager of the Wasteland Arena 'battlefield', thank you for saving me."
Dialog_Level2010400_115,"You're welcome! Hey, can you give us some free tickets to the battlefield?"
Dialog_Level2010400_116,"Saving me is worth more than just a few tickets, I can provide you with an opportunity......a stage that will make you famous."
Dialog_Level2010400_117,"I will have my people contact you. Now, please allow this scared old Ghoul to go home and rest."
Dialog_Level5010900_101,Hel......Help......
Dialog_Level5010900_102,"Ha! What a good timing, we rescued a hostage the second we got here."
Dialog_Level5010900_103,"Please! He came running himself, we didn't save him."
Dialog_Level5010900_104,There's no difference. Look at those raiders in the back. There would be a rescue scene sooner or later.
Dialog_Level5010900_105,Help! Help!
Dialog_Level5010900_106,"Don't panic old man, hide behind there and watch us kick those Raiders' butts."
Dialog_Level5010900_107,Uh...ok...
Dialog_Level5010900_108,"How was it? Was it a good show? Judging from your expressions, I'm starting to think that I should ask for some performance fees."
Dialog_Level5010900_109,"Ok ok! Thank you for saving me, I'm a very famous merchant, I'm very rich!"
Dialog_Level5010900_110,What? He says he's rich......I'm thinking about kidnapping him now......
Dialog_Level5010900_111,"Alright, stop kidding around, we need to make our way back to the Vault after this task."
Dialog_Level5010900_112,"So, this... uh, old man. You shouldn't stay here any longer. Go find a safe route home."
Dialog_Level5010900_113,Okay Okay! Thank you very much! But you said you're going back to the Vault?
Dialog_Level5010900_114,"Yeah, is there a problem?"
Dialog_Level5010900_115,"No problem, no problem! The Vault is good! You know, I'm a merchant, I like to do business with Vaults, why don't you give me your means of contact......"
Dialog_Level5010900_116,I will contact you once you're back at the Vault! You'll be pleased doing business with me! I promise! Wait for my message!
Dialog_Level5010900_117,Hmm......It feels like we aren't on the same page......
Dialog_Level8010100_101,Are you ready my friends? Another exciting adventure is about to begin!
Dialog_Level8010100_102,What dangerous creatures will we anger this time?
Dialog_Level8010100_103,"Hmm... there's a lot of signal interference here... but one thing's for sure... there is a very dangerous biological signal hidden deep in this abandoned supermarket, quietly waiting for us."
Dialog_Level8010100_104,Biological signal? All I can see are a bunch of salebots that have no job......defeating them wouldn't offer any satisfaction.
Dialog_Level8010100_105,But we can liberate them from an unlimited cycle of organizing a supermarket with no customers. Does this count as satisfaction?
Dialog_Level8010100_106,Is this where that dangerous signal is coming from? I can hear something inside.
Dialog_Level8010100_107,"I think so, be careful, the signal shows that it's a Feral Ghoul."
Dialog_Level8010100_108,It's saying something? Listen! It's saying......Ice cream?!
Dialog_Level8010100_109,What? We're not ice cream!
Dialog_Level8010100_110,"Weird guy. Mrs. Filmore, what do you think of our big, green, stinky Ghoul friend here?"
Dialog_Level8010100_111,"Umm......judging from the ice cream boxes scattered around him and his bloated body, this dude has been trapped here since the disaster."
Dialog_Level8010100_112,Since then he's been surviving on the massive storage of ice cream here......until he lost his sanity and became a brainless Ghoul.
Dialog_Level8010100_113,"Poor thing. Look, it has a name tag: 'Freezer Administrator: Simon Frost', looks like it used to work here."
Dialog_Level8010100_114,"Rest in peace, Simon. Eating this much ice cream before death counts as a ""sweet"" ending, doesn't it?"
Dialog_Level8010410_101,Hey look! What are those Raiders doing?
Dialog_Level8010410_102,(Hitting the mutant dog) Bite here! Bite here!
Dialog_Level8010410_103,They're torturing that dog into becoming a bloodthirsty machine!
Dialog_Level8010410_104,"You're right, who would care about a dog in this apocalyptic world? It's only reason for existing is to become our weapon!"
Dialog_Level8010410_105,I can't agree to that!
Dialog_Level8010410_106,You're too late. Snowball! Get them!
Dialog_Level8010410_107,"We're too late, letting it rest in peace is the only option."
Dialog_Level8010410_108,What the Raiders said is not entirely without reason. Everyone has to find a way to survive out on the Wasteland. Their way just happens to be torture and violence.
Dialog_Level8010410_109,It's still not right. I hope the 'family heirloom' we're looking for was not this dog.
Dialog_Level8010410_110,"I'm sure our mysterious friend has been following us. They haven't made an appearance yet, that means our mission continues."
Dialog_Level8010300_101,"I like this place. The clashing of machines, the smell of the mixture of engine oil and diesel oil, it blends into a beautiful melody."
Dialog_Level8010300_103,"I know, but doesn't diesel and engine oil sound more romantic?"
Dialog_Level8010300_104,"I'm guessing the Raiders here have the same taste as you, you might even be lifelong friends."
Dialog_Level8010300_105,If they don't greet us with bullets that is.
Dialog_Level8010300_106,How dare you intrude into the holy birthplace of Corvega! Get ready to be punished by the metal!
Dialog_Level8010300_107,I like this guy!
Dialog_Level8010300_108,(Rolls eyes) Why are you so into these pieces of broken metal?
Dialog_Level8010300_109,"Pieces of broken metal? Soon enough, we will clean sweep Boston Harbor with a brand new Corvega, everyone will bend their knees: the Undying Car!"
Dialog_Level8010300_110,And you will be the first victims of my great journey by insulting the divine Corvega!
Dialog_Level8010300_111,"Hey, I thought we could be friends! Now we have to kill you......"
Dialog_Level8010300_112,"Hahahahaha, my bones are made of alloy! Diesel runs through my veins! You will never defeat me!"
Dialog_Level8010300_113,"It's just blood and bones, he's not as strong as he thinks he is."
Dialog_Level8010300_114,"That's a pity, I'm starting to see that if these Raiders weren't so crazy, they wouldn't come off as so cynical."
Dialog_Level8010300_115,"You need to stop being so sentimental, let's focus on why we're here. Did you see anything that looked like a family heirloom?"
Dialog_Force_20213_101,This is where the SOS signal is coming from. Who could be sending the signals? Could it be Jacob?
Dialog_Force_20213_102,Who's Jacob?
Dialog_Force_20213_103,(Looks around nervously) Who's talking?
Dialog_Force_20213_104,"Relax, stranger, relax, I won't eat you."
Dialog_Force_20213_105,Are you the one that's been sending the signal? You've been watching us?
Dialog_Force_20213_106,"I......need your help with a small favor. You look like nice travelers, surely you won't say no to a poor Wastelander."
Dialog_Force_20213_107,"That depends on the favor you're asking. Why are you hiding? Come and meet us, we can protect you."
Dialog_Force_20213_108,"I...I'm very ugly! Yes, I'm ugly, I don't want to startle you. I...I am going to keep my distance!"
Dialog_Force_20213_109,(Lowered voice) Sounds suspicious.
Dialog_Force_20213_110,What do you want us to do?
Dialog_Force_20213_111,"The Raiders nearby stole my...my family heirloom, but I can't confirm their identities. If you happen to find it on a Raider and return it, I would be very grateful!"
Dialog_Force_20213_112,What's your family heirloom?
Dialog_Force_20213_113,You'll know when you see it.
Dialog_Force_20213_114,Lexington mansion is ours! Get out!
Dialog_Force_20213_115,"I'm curious, why did Raiders like you take over this mansion? Obviously there aren't any resources of interest."
Dialog_Force_20213_116,"It's called planning for the future! After the Wasteland civilization has been rebuilt, the rise in population would definitely increase demand in housing. We could rent the mansion out for a very high price to those who need it. We will be rich!"
Dialog_Force_20213_117,"Sounds like a good plan, but Boston's population won't increase enough in the next hundred years. Trust me, I've done the calculations."
Dialog_Force_20213_118,What? No! Impossible!
Dialog_Force_20213_119,These Raiders' investment in housing was a complete failure.
Dialog_Force_20213_120,"Of course, we can't let Wastelanders' living space be occupied by a bunch of Raiders."
Dialog_Force_20213_121,There's nothing of interest on them. The thing we're looking for is probably elsewhere.
Dialog_Force_20213_122,I just hope this is not another trap......that 'ugly' guy sounded very suspicious.
Dialog_Level6010100_101,Huh? Preston? Why are you here too?
Dialog_Level6010100_102,"Oh, nearby settlers tasked me to find some resources here."
Dialog_Level6010100_103,"What a coincidence, we are looking for signs of the Ex-Overseer and maybe collect come materials along the way."
Dialog_Level6010100_104,Let's work together.
Dialog_Level6010100_105,No problem!
Dialog_Level6010100_106,"The battle just now... Even though there were no issues, I feel like you're missing something."
Dialog_Level6010100_107,Huh? What do you mean?
Dialog_Level6010100_108,Your combat skills seem to be the same as when you first started... I think I know why.
Dialog_Level6010100_109,"You haven't done the combat PERK training, right?"
Dialog_Level6010100_110,Umm...? What is that...?
Dialog_Level6010100_111,"Heh, that's okay. I'll tell you after we leave here."
Dialog_Level7010100_101,(Alarmed) Woof! Woof!
Dialog_Level7010100_102,Dogmeat found something! Follow him!
Dialog_Level7010100_103,Who is it!
Dialog_Level7010100_104,......
Dialog_Level7010100_105,Put down your weapons or you'll be sorry!
Dialog_Level7010100_106,Wait! Stop! This is not our enemy... What are you doing here Kellogg?
Dialog_Level7010100_107,"Allie? What a coincidence! I've got some errands to run. I can't give you any details, but maybe we can work together temporarily."
Dialog_Level7010100_108,"Oh......you know each other, that's great."
Dialog_Level7010100_109,"Ha, that's great, the Institute keeping its lips sealed, as always I see."
Dialog_Level7010100_110,(Shakes head confused)
Dialog_Level7010100_111,"There are probably too many different scents. Dogmeat has lost it. Good boy, you did your best!"
Dialog_Level7010100_112,Let's take a look around. Maybe we'll find something.
Dialog_Level7010100_113,Looks like we've lost our lead...
Dialog_Level7010100_114,What should we do? Give up just like that?
Dialog_Level7010100_115,"Or, you can go to Diamond City. You can usually find some news about the Commonwealth Wasteland there. Plus, there's a famous detective, a Synthetic Human (Synth) named Nick Valentine."
Dialog_Level7010100_116,"I don't really like him, but he should be able to help you."
Dialog_Level7010100_117,What next?
Dialog_Level7010100_118,"First, find the route to Diamond City. Then, we find Nick Valentine."
Dialog_Leve16010500_101,Thank you for your support. The number of Ghouls here is frightening.
Dialog_Leve16010500_102,Maybe they're all waiting for the next train to hell.
Dialog_Leve16010500_103,"Oh, I get it. The point of that joke is that this is an underground station. Very interesting soldier.."
Dialog_Leve16010500_104,"Danse, you just killed the mood."
Dialog_Leve16010500_105,"Uh, I don't understand......"
Dialog_Leve16010500_106,"Never try to explain a joke, Paladin"
Dialog_Leve16010500_107,"Danse, remind me, why are we here?"
Dialog_Leve16010500_108,"To investigate and collect unused technical data, soldier. Is there something wrong?"
Dialog_Leve16010500_109,"All I see is a train that's 200 years late, no wonder there are so many Ghouls here! Sadly, the day they're waiting for will never arrive."
Dialog_Leve16010500_110,"I'm sure the data we want is here......wait a moment, soldier, did you just tell a joke?"
Dialog_Leve16010500_111,(Holding back a laugh) Did I?
Dialog_Leve16010500_112,"Haha, looks like Paladin from the Brotherhood of steel isn't capable of everything."
Dialog_Leve16010500_113,Found it! This is the technical Document we need.
Dialog_Leve16010500_114,Let me see......This Document recorded somewhat useful information.
Dialog_Leve16010500_115,"This information is helpful to the Brotherhood......I remember that you're looking for a Resource Purifier for the Vault, it's a shame there's nothing about that in this document."
Dialog_Leve16010500_116,"The Wasteland is covered with relentless monsters, so you not only have to work on your combat skills, but also make long term plans. Try and see if you can find other technologies that can replace the Resource Purifier."
Dialog_Leve16010500_117,"Thanks for your suggestion. Good luck, Paladin!"
Dialog_Leve16010100_101,Where's my backup? These Super Mutants are too strong!
Dialog_Leve16010100_102,Need any help?
Dialog_Leve16010100_103,"Yes......Wait, you're not from the Brotherhood. What are a group of civilians doing here? It's very dangerous, leave now!"
Dialog_Leve16010100_104,We can protect ourselves and it looks like you could use our help. Now's not the time to dwell on the fact that we're civilians.
Dialog_Leve16010100_105,"Ok......but be careful. Super mutants are powerful. They're also crazy, making them even more dangerous."
Dialog_Leve16010100_106,Your combat skills surprised me. It's hard to believe that you're untrained civilians.
Dialog_Leve16010100_107,"Let me introduce myself formally. I'm Paladin Danse from the Western Brotherhood of Steel (BoS), number DN-407P, I salute you!"
Dialog_Leve16010100_108,Brotherhood of steel. Cool name!
Dialog_Leve16010100_109,"Yeah it is. If you're interested, the Brotherhood would welcome experienced soldiers like yourselves."
Dialog_Leve16010100_110,"But let's save that for later, the Super Mutants are still very active. The Brotherhood must set up a defense system before they can reorganize themselves."
Dialog_Leve16010100_111,"Thanks for your help, see you soon."
Dialog_Leve7010200_101,"Soldiers, you're late."
Dialog_Leve7010200_102,We're hardly late...
Dialog_Leve7010200_103,Even one second can mean the difference between life and death in battle. Don't forget that.
Dialog_Leve7010200_104,Ok. What's our mission this time?
Dialog_Leve7010200_105,"As usual, clearing out this area and searching for anything of value, like technical documents."
Dialog_Leve7010200_106,"The difference here is that the place is covered with Synths produced by the Institute, maybe they're after the same thing as us. We need to clear this place and unroot the Institute's influence here."
Dialog_Leve7010200_107,It seems the Brotherhood really hates the Institute and their Synths. Why is that?
Dialog_Leve7010200_108,"Like Ghouls and Super Mutants, Synths are the byproducts of the overuse of technology. Their very existence is an insult to humans, what's worse is that Synths have been used to execute the Institute's dirty business."
Dialog_Leve7010200_109,Synths must be destroyed!
Dialog_Leve7010200_110,"I don't quite understand, but I suddenly feel a sense of calling."
Dialog_Leve7010200_111,"These Synths are just robots following simple orders, are they really that dangerous?"
Dialog_Leve7010200_112,"These are only the first and second models. From the intel we have collected, it's the third generation model that presents the biggest threat."
Dialog_Leve7010200_113,"They are just like humans, they even have human memories, some of them don't even know they are Synths—and this fear of the unknown is what really makes them so dangerous."
Dialog_Leve7010200_114,That gives me the chills. Do you think there's a Synth with us right now?
Dialog_Leve7010200_115,"It's possible, but only the Institute knows the answer to that, my friend. This is why the Brotherhood became enemies with the Institute; the fear and chaos caused by their reckless use of technology is a threat to everyone."
Dialog_Leve7010200_116,"I will remember that, Paladin."
Dialog_Leve7010200_117,"Looks like we are in luck, we found the Documents before the Synths."
Dialog_Leve7010200_118,"This Document......records how to build an efficient radar module with a simple component......Beacon Oscillator, Frequency Multiplier, X-5 Antenna......everything we need for radar communication."
Dialog_Leve7010200_119,"As before, thinking strategically, you should use this opportunity to build a Radar Room. Scanning the Wasteland for unused resources can bring you a greater strategic advantage."
Dialog_Leve7010200_120,Sounds like a good plan!
Dialog_Leve7010200_121,"The Brotherhood is happy to work with you, soldier, we will see you soon."
Dialog_Leve16010300_101,"Danse, what kind of trouble is waiting for us now?"
Dialog_Leve16010300_102,"Oh, you know. Green, big, stupid. That kind of trouble."
Dialog_Leve16010300_103,"Ok, but why did they take over this abandoned Institute? There's nothing they would want here."
Dialog_Leve16010300_104,"There are a lot of books, aren't there? Maybe these green monsters think eating books would give their brains a boost."
Dialog_Leve16010300_105,"Hahaha that's a good one......wait Danse, you actually told a joke!"
Dialog_Leve16010300_106,This is a new experience for me......
Dialog_Leve16010300_107,"Guys, can you discuss your abilities in the field of humor later? A group of greenies are surrounding us!"
Dialog_Leve16010300_108,"Found it, this is the technical Document we need, maybe these Documents are too ...DRY for these monsters."
Dialog_Leve16010300_109,"Ok geez. You can't stop now, Mr. Paladin."
Dialog_Leve16010300_110,These Documents explain how to make battle gear with a simple set up. Looks very valuable.
Dialog_Leve16010300_111,"That's right, better equipment means stronger combat abilities. A good logistical strategy is the key to winning, you should build a tool workshop, soldier."
Dialog_Leve16010300_112,"We will, Danse."
Dialog_Leve16010300_113,"Great, we have completed our technical scouting in this area. We will contact you if we need you, see you soon, soldier!"
Dialog_Leve16010300_114,See you soon.
Dialog_Level16010600_101,"Hmm, what is this?"
Dialog_Level16010600_102,Looks like......a ragged magazine.
Dialog_Level16010600_103,"Let me see......Shoot, this magazine has been gnawed by Ghouls, it's unreadable."
Dialog_Level16010600_104,"Look at the bottom of the cover, there's a signature that's barely visible. Moira.B......who is this?"
Dialog_Level16010600_105,"Moira·B......That's Moira Brown, the author of the famous 'Wasteland survival guide' magazine! Looks like this is a signed copy, it's a pity that it's unreadable now."
Dialog_Level16010600_106,"Don't worry, it seems this magazine is very popular in Boston, maybe we'll come across another one in the future."
Dialog_Level16010600_107,"I hope so, I'm her biggest fan!"
Dialog_Level17010100_101,This is Oberland Station. We should arrive at Diamond City after passing through.
Dialog_Level17010100_102,What a giant effort to find the Ex-Overseer. I even have dreams about digging holes trying to find him.
Dialog_Level17010100_103,Maybe your dreams are an omen... maybe he is dead. Somewhere we don't know about.
Dialog_Level17010100_104,Shut your trap. We already have enough to worry about. Do you really want to search heaven AND earth?
Dialog_Level17010100_105,He must be in Diamond City! Let's go now!
Dialog_Level17010300_101,"So, you promise this is the last experiment? I don't want to be licked by weird mutant creatures again......"
Dialog_Level17010300_102,"Don't worry, I only need a little more data for my experiment. I'll be able to finish my essay when we get back, how exciting! This will be a memorable day!"
Dialog_Level17010300_103,Ahem......I have to responsibly remind you that most people on the Wasteland probably don't even know what 'essay' means.
Dialog_Level17010300_104,Let me worry about that. Let's get started! Are you ready for our final data collection?
Dialog_Level17010300_105,Do we have to collect it in a dirty underground sewer? I bet the Mirelurks here are no different than anywhere else...
Dialog_Level17010300_106,"Believe me, I don't want to be here any more than you do, but my stats show there are special mutants here."
Dialog_Level17010300_107,I'll never understand why you scientists take statistics so seriously. What I see is what I believe.
Dialog_Level17010300_108,"What can you believe in if you can't even believe in statistics? Scientists predicted the disaster by calculating statistics 200 years ago, but no one believed it, and look where we are now."
Dialog_Level17010300_109,"Uh...Calm down, calm down, no need to get riled up over this."
Dialog_Level17010300_110,"All done, this should be enough data."
Dialog_Level17010300_111,Really?! My painful journey has finally come to an end!
Dialog_Level17010300_112,"Wait, don't you find this Mirelurk a bit strange?"
Dialog_Level17010300_113,What's strange? Hm......What is that stuck in between its shell?
Dialog_Level17010300_114,Looks like a signal set up? But I've never seen this technology before... it's not human technology.
Dialog_Level17010300_115,Huh? Please don't make everything so mysterious just because you're a scientist.
Dialog_Level17010300_116,I'm serious! I always felt like we were being watched when we were doing those experiments......Are we the experimenters......or the experimented?
Dialog_Level17010300_117,I have goosebumps. Let's get outta here!
Dialog_Level17010300_118,Who are you? What are you doing here?
Dialog_Level17010300_119,Woaahh!! You scared me... I thought you were a ghost.
Dialog_Level17010300_120,"Um, you're not wrong from a certain point of view, she's a Ghoul. But who are you? What are you doing here?"
Dialog_Level17010300_121,"I'm Bobbie from Goodneighbor, a famous merchant. Have you never heard of me?"
Dialog_Level17010300_122,"Sorry, they're from a Vault. They've lived a very sheltered life."
Dialog_Level17010300_123,(Quietly whispers) I really don't want to know about Ghouls...
Dialog_Level17010300_124,Why would a merchant come here? Is there anything worth buying?
Dialog_Level17010300_125,Everything I want to buy is in the Mayor's safety deposit box in Diamond City.
Dialog_Level17010300_126,Oh... interesting. Guess you should head over to the Mayor's office.
Dialog_Level17010300_127,Oh! So that's why! Good luck.
Dialog_Level17010300_128,Let's pretend we didn't see each other. Sound good?
Dialog_Level17010300_129,Ok! No problem.
Dialog_Level17010300_130,What? What happened?
Dialog_Level17010300_131,Don't ask. You're better off not knowing.
Dialog_Level21010200_101,"This is Police Precinct 8, I have to say, the Ghouls here are not kidding around."
Dialog_Level21010200_102,I thought you were used to danger Miss Piper.
Dialog_Level21010200_103,"Well, I receive death threats everyday, but they aren't too bad."
Dialog_Level21010200_104,These Ghouls won't even say 'hi' to you when they come running for a hug.
Dialog_Level21010200_105,Right! So us girls need to learn how to protect ourselves. One way to do that is by blowing a Ghoul's head off.
Dialog_Level21010200_106,"You're brilliant, Miss Piper. But leave the dangerous stuff to us, just follow us at the back."
Dialog_Level21010200_107,Nick! You're still standing old man?
Dialog_Level21010200_108,"Piper, what a surprise. I know it may sound strange coming from me, but I'm very happy to see a living being."
Dialog_Level21010200_109,"Nick, how did you survive this long surrounded by Feral Ghouls?"
Dialog_Level21010200_110,"Oh, you know. They're not very smart, I disguised myself as a white Feral Ghoul, then they stopped troubling me."
Dialog_Level21010200_111,"But I can't pretend any longer, you came at a good time."
Dialog_Level21010200_112,I forgot to introduce you. These people come from a Vault. They need your help.
Dialog_Level21010200_113,Hello Vault Dwellers. This isn't the place to talk. Let's get out of here and let me hear your stories.
Dialog_Level21010100_101,(Gestures with index finger touching lips. Shush)
Dialog_Level21010100_102,(Nods)
Dialog_Level21010100_103,(Waves hand as a signal to follow)
Dialog_Level21010100_104,(Slips and hits a row of bookshelves)
Dialog_Level21010100_105,(Squints his eyes at the loud noise)
Dialog_Level21010100_106,(Shrinks his head and puts hands over ears)
Dialog_Level21010100_107,"(Makes a gesture, signaling danger ahead)"
Dialog_Level21010100_108,(Shakes his head confused)
Dialog_Level21010100_109,"(Changes gesture, signaling 'BIG' trouble ahead)"
Dialog_Level21010100_110,(Shakes head more confused)
Dialog_Level21010100_111,(Sighs and points ahead)
Dialog_Level21010100_112,Ah!
Dialog_Level21010100_113,Who? Who wants to be beaten up?
Dialog_Level21010100_114,"Oh my god, this is the library, have some decency!"
Dialog_Level21010100_115,"(Turns head, obvious annoyance in his eyes)"
Dialog_Level21010100_116,(Shrugs shoulders)
Dialog_Level21010100_117,"(Rolls eyes, gives a long, soft sigh)"
Dialog_Level21010400_101,"Careful, Raiders ahead!"
Dialog_Level21010400_102,......(signals 'come this way')
Dialog_Level21010400_103,Weird. This is the first time we came across a group of Raiders that didn't want to kill us.
Dialog_Level21010400_104,What are you doing?
Dialog_Level21010400_105,Egg.
Dialog_Level21010400_106,Did I hear him right? Did he say 'egg'?
Dialog_Level21010400_107,The Bonfire Clan stole this enormous egg. I want to boil it and see what it tastes like. Would you like to help?
Dialog_Level21010400_108,"Ok, firstly, stealing is not good, and secondly, where did you get an egg that big? I don't think boiling it is a good idea......"
Dialog_Level21010400_109,The Bonfire Clan will fight you if you don't help them.
Dialog_Level21010400_110,This discussion was shorter than expected......
Dialog_Level21010400_111,"Now, we should talk about what we should do with this egg......it's so big, is it......"
Dialog_Level21010400_112,Don't touch that egg!
Dialog_Level21010400_113,"Like I said, It's a family heirloom, so thank you for ensuring its safety."
Dialog_Level21010400_114,You......I......God! You can talk?!
Dialog_Level21010400_115,I must be dreaming......the legend from the West Coast is real......
Dialog_Level21010400_116,"Calm down, I mean you no harm. Like I said, I won't eat you."
Dialog_Level21010400_117,So it wasn't a metaphor......
Dialog_Level21010400_118,I don't get it. Why would a Deathclaw need our help? All of the Raider parties added together would pose no threat to you.
Dialog_Level21010400_119,"As you just saw, my child was taken hostage by the Raiders, I could not do this myself. If those Raiders saw me......they'd destroy my egg without a second thought."
Dialog_Level21010400_120,"So I needed some more 'delicate' helpers. Also, watching human's adventures is a......very interesting experience."
Dialog_Level21010400_121,I have a distant relative that used to hide his identity so that he could travel with humans. Maybe he had an influence on me.
Dialog_Level21010400_122,"Oh sweet irony. The Raiders we met along the way were either brutal or barbaric, but one thing that never changed was their stupidity."
